股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),8.92,"121,000",2445.00
2454,聯發科(2454.TW),6.75,"52,000",4195.00
2308,台達電(2308.TW),4.36,"74,000",2075.00
7769,鴻勁(7769.TW),2.94,"14,000",6865.00
6223,旺矽(6223.TW),2.82,"13,000",7380.00
3711,日月光投控(3711.TW),2.72,"125,000",682.00
4958,臻鼎-KY(4958.TW),2.65,"148,000",613.00
6669,緯穎(6669.TW),2.49,"16,000",5265.00
2345,智邦(2345.TW),2.47,"30,000",2735.00
2383,台光電(2383.TW),2.38,"14,100",6080.00
2891,中信金(2891.TW),2.35,"1,124,000",70.60
2382,廣達(2382.TW),2.33,"211,000",377.00
2379,瑞昱(2379.TW),2.21,"91,000",783.00
2360,致茂(2360.TW),2.11,"32,000",2265.00
6285,啟碁(6285.TW),2.10,"272,000",258.00
2449,京元電子(2449.TW),1.93,"186,000",335.00
2883,凱基金(2883.TW),1.90,"2,276,000",28.45
2885,元大金(2885.TW),1.80,"914,000",67.20
2884,玉山金(2884.TW),1.77,"1,758,000",33.70
7828,創新服務(7828.TW),1.60,"23,000",2200.00
3044,健鼎(3044.TW),1.48,"98,000",520.00
6531,愛普*(6531.TW),1.44,"50,000",987.00
2881,富邦金(2881.TW),1.44,"403,000",121.00
2344,華邦電(2344.TW),1.40,"255,000",184.50
2303,聯電(2303.TW),1.34,"270,000",170.50
8464,億豐(8464.TW),1.29,"113,000",369.00
2357,華碩(2357.TW),1.22,"61,000",675.00
2313,華通(2313.TW),1.21,"177,000",229.50
5347,世界(5347.TW),1.17,"197,000",193.50
3653,健策(3653.TW),1.14,"11,000",3420.00
3491,昇達科(3491.TW),1.13,"30,000",1340.00
2882,國泰金(2882.TW),1.10,"393,000",93.60
5274,信驊(5274.TW),1.06,"2,000",17265.00
2887,台新新光金(2887.TW),1.03,"1,049,000",34.15
2603,長榮(2603.TW),0.99,"179,000",195.00
2412,中華電(2412.TW),0.97,"231,000",141.00
6510,精測(6510.TW),0.97,"10,000",3320.00
6415,矽力*-KY(6415.TW),0.95,"51,000",605.00
4904,遠傳(4904.TW),0.90,"292,000",105.00
3167,大量(3167.TW),0.83,"35,000",877.00
6515,穎崴(6515.TW),0.83,"3,000",9900.00
3034,聯詠(3034.TW),0.82,"51,000",538.00
3037,欣興(3037.TW),0.73,"25,000",969.00
4991,環宇-KY(4991.TW),0.71,"45,000",578.00
3131,弘塑(3131.TW),0.70,"6,000",3785.00
2317,鴻海(2317.TW),0.67,"94,000",240.50
6187,萬潤(6187.TW),0.66,"22,000",1030.00
5904,寶雅(5904.TW),0.63,"30,000",721.00
6944,兆聯實業(6944.TW),0.54,"18,000",992.00
3529,力旺(3529.TW),0.53,"6,000",2770.00
2368,金像電(2368.TW),0.48,"13,000",1305.00
2886,兆豐金(2886.TW),0.48,"346,000",45.50
2455,全新(2455.TW),0.47,"45,000",358.00
8021,尖點(8021.TW),0.36,"22,000",558.00
3231,緯創(3231.TW),0.34,"71,000",159.00
4938,和碩(4938.TW),0.32,"128,000",83.60
1216,統一(1216.TW),0.31,"139,000",76.30
2890,永豐金(2890.TW),0.30,"254,000",39.70
2912,統一超(2912.TW),0.30,"44,000",231.00
3005,神基(3005.TW),0.19,"61,000",107.00
5871,中租-KY(5871.TW),0.17,"48,000",116.50
1301,台塑(1301.TW),0.08,"44,000",62.10
2615,萬海(2615.TW),0.06,"24,000",82.80
3665,貿聯-KY(3665.TW),0.06,"1,000",1995.00
2609,陽明(2609.TW),0.02,"13,000",52.40
