股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),7.44,"1,761,000",2255.00
2383,台光電(2383.TW),4.92,"537,000",4900.00
6669,緯穎(6669.TW),4.69,"465,000",5790.00
3661,世芯-KY(3661.TW),3.99,"393,000",5310.00
3443,創意(3443.TW),3.90,"360,000",5570.00
3037,欣興(3037.TW),3.74,"2,302,000",875.00
3665,貿聯-KY(3665.TW),3.66,"667,000",2775.00
8299,群聯(8299.TW),3.59,"711,000",
2345,智邦(2345.TW),3.50,"716,000",2525.00
3105,穩懋(3105.TW),3.41,"3,433,000",512.00
8996,高力(8996.TW),3.37,"1,689,000",1055.00
6510,精測(6510.TW),3.02,"422,000",3860.00
6515,穎崴(6515.TW),2.88,"151,000",9950.00
6223,旺矽(6223.TW),2.72,"289,000",5480.00
2059,川湖(2059.TW),2.69,"258,000",5445.00
3533,嘉澤(3533.TW),2.52,"468,000",2800.00
3017,奇鋐(3017.TW),2.42,"501,000",2520.00
7769,鴻勁(7769.TW),2.34,"194,000",6870.00
2360,致茂(2360.TW),2.17,"487,000",2440.00
3081,聯亞(3081.TW),2.00,"380,000",3055.00
6442,光聖(6442.TW),1.97,"535,000",1905.00
8046,南電(8046.TW),1.90,"1,108,000",900.00
2408,南亞科(2408.TW),1.87,"3,280,000",321.00
3163,波若威(3163.TW),1.81,"923,000",1065.00
2368,金像電(2368.TW),1.77,"669,000",1390.00
6274,台燿(6274.TW),1.75,"636,000",1450.00
6584,南俊國際(6584.TW),1.74,"1,337,000",681.00
5274,信驊(5274.TW),1.52,"45,000",18005.00
2308,台達電(2308.TW),1.51,"357,000",2195.00
3653,健策(3653.TW),1.49,"197,000",3920.00
2454,聯發科(2454.TW),1.32,"180,000",3700.00
2455,全新(2455.TW),1.31,"1,927,000",375.00
6531,愛普*(6531.TW),1.28,"703,000",1055.00
7751,竑騰(7751.TW),1.28,"388,000",1835.00
4991,環宇-KY(4991.TW),0.90,"692,000",740.00
3036,文曄(3036.TW),0.59,"1,177,000",275.50
5289,宜鼎(5289.TW),0.47,"142,000",1795.00
3189,景碩(3189.TW),0.46,"486,013",494.00
2337,旺宏(2337.TW),0.38,"1,271,000",153.00
3260,威剛(3260.TW),0.34,"393,000",445.50
3491,昇達科(3491.TW),0.33,"97,000",1765.00
3711,日月光投控(3711.TW),0.32,"320,000",555.00
3324,雙鴻(3324.TW),0.31,"151,000",1060.00
2344,華邦電(2344.TW),0.20,"893,000",121.50
3583,辛耘(3583.TW),0.05,"33,000",952.00
